# time,control output,box humidity,box temp,outside humidity,outside temp,heater 1 temp,heater 2 temp,P,I,D,SP,Err
9.634722995758056641e+01,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,6.631000000000000227e+01,6.046999999999999886e+01,2.879999999999999893e+00,2.899031411880333142e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
9.857085585594177246e+01,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,6.646999999999999886e+01,6.089000000000000057e+01,2.879999999999999893e+00,2.885678759617110734e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.008071033954620361e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,6.768999999999999773e+01,6.134000000000000341e+01,2.879999999999999893e+00,2.902058314213521936e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.030367777347564697e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,6.837000000000000455e+01,6.189000000000000057e+01,2.879999999999999893e+00,2.893528037475709414e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.052700197696685791e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,6.950000000000000000e+01,6.328000000000000114e+01,2.879999999999999893e+00,2.898157963522304467e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.075031960010528564e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,6.917000000000000171e+01,6.353000000000000114e+01,2.879999999999999893e+00,2.898072567933634297e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.097358701229095459e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.059000000000000341e+01,6.385999999999999943e+01,2.879999999999999893e+00,2.897420962463564259e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.134892561435699463e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.114000000000000057e+01,6.465999999999999659e+01,2.879999999999999893e+00,4.870903115693117624e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.146717500686645508e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.137000000000000455e+01,6.446999999999999886e+01,2.879999999999999893e+00,1.534564607084582845e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.168996796607971191e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.290999999999999659e+01,6.553000000000000114e+01,2.879999999999999893e+00,2.891263816758722974e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.206615514755249023e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.406999999999999318e+01,6.671999999999999886e+01,2.879999999999999893e+00,4.881915433779886876e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.228931093215942383e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.545999999999999375e+01,6.743000000000000682e+01,2.879999999999999893e+00,2.895972331499239300e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.251192407608032227e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.543000000000000682e+01,6.810999999999999943e+01,2.879999999999999893e+00,2.888930289477019062e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.273549685478210449e+02,1.000000000000000000e+02,1.300000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.632999999999999829e+01,6.837000000000000455e+01,2.879999999999999893e+00,2.901383812824750302e-02,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.285392844676971436e+02,0.000000000000000000e+00,1.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.654999999999999716e+01,6.771999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.307670407295227051e+02,0.000000000000000000e+00,1.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.739000000000000057e+01,6.765999999999999659e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.345212812423706055e+02,0.000000000000000000e+00,1.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.862000000000000455e+01,6.898000000000000398e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.372255647182464600e+02,0.000000000000000000e+00,1.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.823000000000000398e+01,6.826999999999999602e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.409794139862060547e+02,0.000000000000000000e+00,1.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.835999999999999943e+01,6.829999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.421508014202117920e+02,0.000000000000000000e+00,1.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.857999999999999829e+01,6.762999999999999545e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.443766207695007324e+02,0.000000000000000000e+00,1.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.775000000000000000e+01,6.779000000000000625e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.481298134326934814e+02,0.000000000000000000e+00,1.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.690999999999999659e+01,6.626999999999999602e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.503576576709747314e+02,0.000000000000000000e+00,1.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.620000000000000284e+01,6.540000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.525853540897369385e+02,0.000000000000000000e+00,1.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.568000000000000682e+01,6.401999999999999602e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.558543200492858887e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.406999999999999318e+01,6.423999999999999488e+01,1.439999999999999858e+01,2.121126949082116908e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.580912334918975830e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.348999999999999488e+01,6.311999999999999744e+01,1.151999999999999957e+01,1.161168992176938863e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.607948300838470459e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.248999999999999488e+01,6.253999999999999915e+01,1.151999999999999957e+01,1.403421549589176920e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.619757413864135742e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.226999999999999602e+01,6.167000000000000171e+01,1.151999999999999957e+01,6.130043125184816977e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.631655647754669189e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.187999999999999545e+01,6.140999999999999659e+01,1.151999999999999957e+01,6.176305257133955090e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.658819451332092285e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.165999999999999659e+01,6.143999999999999773e+01,1.151999999999999957e+01,1.410057529399184606e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.685962858200073242e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.101000000000000512e+01,6.111999999999999744e+01,1.151999999999999957e+01,1.408998747861397172e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.712975726127624512e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.101000000000000512e+01,6.170000000000000284e+01,1.151999999999999957e+01,1.402222546019558924e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.724845101833343506e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.210999999999999943e+01,6.104999999999999716e+01,1.151999999999999957e+01,6.161325138217091379e-02,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.751906821727752686e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.226999999999999602e+01,6.178999999999999915e+01,1.151999999999999957e+01,1.404758423717894500e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.794341583251953125e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.298000000000000398e+01,6.270000000000000284e+01,1.151999999999999957e+01,2.202764234578299118e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.821390287876129150e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.317000000000000171e+01,6.304999999999999716e+01,1.151999999999999957e+01,1.404082808473618438e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.848549029827117920e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.420000000000000284e+01,6.459999999999999432e+01,1.151999999999999957e+01,1.409794783261870410e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.875613770484924316e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.506999999999999318e+01,6.465999999999999659e+01,1.151999999999999957e+01,1.404915229820568323e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.902804329395294189e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.551999999999999602e+01,6.550000000000000000e+01,1.151999999999999957e+01,1.411446383451440412e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.929979763031005859e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.606999999999999318e+01,6.601999999999999602e+01,1.151999999999999957e+01,1.410661239082565688e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.957155258655548096e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.693999999999999773e+01,6.620999999999999375e+01,1.151999999999999957e+01,1.410664456887356089e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
1.984210071563720703e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.717000000000000171e+01,6.762999999999999545e+01,1.151999999999999957e+01,1.404399886007202392e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.011394302845001221e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.809999999999999432e+01,6.845999999999999375e+01,1.151999999999999957e+01,1.411117919839366963e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.038456637859344482e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.839000000000000057e+01,6.910999999999999943e+01,1.151999999999999957e+01,1.404790354242353712e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.065513162612915039e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,7.932999999999999829e+01,6.929999999999999716e+01,1.151999999999999957e+01,1.404488746924108522e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.123163855075836182e+02,1.000000000000000000e+02,1.200000000000000000e+01,2.600000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,8.096999999999999886e+01,7.004000000000000625e+01,1.151999999999999957e+01,2.992614519197258072e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.150312309265136719e+02,1.000000000000000000e+02,1.100000000000000000e+01,2.700000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,8.139000000000000057e+01,7.140000000000000568e+01,8.640000000000000568e+00,1.056945563571281416e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.177491252422332764e+02,1.000000000000000000e+02,1.100000000000000000e+01,2.700000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,8.248000000000000398e+01,7.171999999999999886e+01,8.640000000000000568e+00,1.058132562253796538e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.235168454647064209e+02,1.000000000000000000e+02,1.100000000000000000e+01,2.700000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,8.445000000000000284e+01,7.345999999999999375e+01,8.640000000000000568e+00,2.245492969344055900e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.262402493953704834e+02,1.000000000000000000e+02,1.100000000000000000e+01,2.700000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,8.437999999999999545e+01,7.393999999999999773e+01,8.640000000000000568e+00,1.060277569491382132e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.289525036811828613e+02,1.000000000000000000e+02,1.100000000000000000e+01,2.700000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,8.534999999999999432e+01,7.523000000000000398e+01,8.640000000000000568e+00,1.055936781769469118e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
2.316675069332122803e+02,1.000000000000000000e+02,1.100000000000000000e+01,2.700000000000000000e+01,1.500000000000000000e+01,2.100000000000000000e+01,8.629000000000000625e+01,7.490999999999999659e+01,8.640000000000000568e+00,1.057007011266607038e-01,-0.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00
